State Name,County Name,Place Name,Survey Date,Total buildings,Total units,Total value,Single family units,Single family value,Multifamily buildings,Multifamily units,Multifamily value,2-units buildings,2-units units,2-units value,3-4 units buildings,3-4 units units,3-4 units value,5+ units buildings,5+ units units,5+ units value,1-unit buildings rep,1-unit units rep,1-unit value rep,2-units buildings rep,2-unit units rep,2-units value rep,3-4 units buildings rep,3-4 units units rep,3-4 units value rep,5+ units buildings rep,5+ units units rep,5+ units value rep,Total buildings rep,Total units rep,Total value rep
Maine,Somerset County,Embden town,2022,15,15,"1,355,448",15,"1,355,448",0,0,0,0,0,0,0,0,0,0,0,0,4,4,"1,073,100",0,0,0,0,0,0,0,0,0,4,4,"1,073,100"
Maine,Somerset County,Palmyra town,2022,15,15,"1,495,935",15,"1,495,935",0,0,0,0,0,0,0,0,0,0,0,0,15,15,"1,495,935",0,0,0,0,0,0,0,0,0,15,15,"1,495,935"
Maine,Somerset County,Madison town,2022,14,15,"2,853,294",13,"2,653,294",1,2,"200,000",1,2,"200,000",0,0,0,0,0,0,12,12,"2,525,000",1,2,"200,000",0,0,0,0,0,0,13,14,"2,725,000"
Maine,Hancock County,Gouldsboro town,2022,14,14,"4,768,556",14,"4,768,556",0,0,0,0,0,0,0,0,0,0,0,0,8,8,"1,708,374",0,0,0,0,0,0,0,0,0,8,8,"1,708,374"
Maine,Hancock County,Mount Desert town,2022,14,14,"9,142,468",14,"9,142,468",0,0,0,0,0,0,0,0,0,0,0,0,14,14,"9,142,468",0,0,0,0,0,0,0,0,0,14,14,"9,142,468"
Maine,Kennebec County,Mount Vernon town,2022,14,14,"2,775,000",14,"2,775,000",0,0,0,0,0,0,0,0,0,0,0,0,14,14,"2,775,000",0,0,0,0,0,0,0,0,0,14,14,"2,775,000"
Maine,Lincoln County,Nobleboro town,2022,14,14,"5,750,000",14,"5,750,000",0,0,0,0,0,0,0,0,0,0,0,0,14,14,"5,750,000",0,0,0,0,0,0,0,0,0,14,14,"5,750,000"
Maine,Penobscot County,Burlington town,2022,14,14,"3,308,069",14,"3,308,069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Penobscot County,Carmel town,2022,14,14,"2,153,844",14,"2,153,844",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Penobscot County,Newburgh town,2022,14,14,"2,419,000",14,"2,419,000",0,0,0,0,0,0,0,0,0,0,0,0,8,8,"1,599,000",0,0,0,0,0,0,0,0,0,8,8,"1,599,000"
Maine,Penobscot County,Holden town,2022,13,14,"3,525,750",12,"3,225,750",1,2,"300,000",1,2,"300,000",0,0,0,0,0,0,12,12,"3,225,750",1,2,"300,000",0,0,0,0,0,0,13,14,"3,525,750"
Maine,Penobscot County,Orrington town,2022,13,14,"4,263,000",12,"3,988,000",1,2,"275,000",1,2,"275,000",0,0,0,0,0,0,12,12,"3,988,000",1,2,"275,000",0,0,0,0,0,0,13,14,"4,263,000"
Maine,Knox County,St. George town,2022,13,13,"390,700",13,"390,700",0,0,0,0,0,0,0,0,0,0,0,0,13,13,"390,700",0,0,0,0,0,0,0,0,0,13,13,"390,700"
Maine,York County,Cornish town,2022,11,13,"3,020,312",10,"2,627,916",1,3,"392,396",0,0,0,1,3,"392,396",0,0,0,3,3,"787,529",0,0,0,0,0,0,0,0,0,3,3,"787,529"
Maine,Androscoggin County,Leeds town,2022,12,12,"3,183,922",12,"3,183,922",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Kennebec County,Winslow town,2022,12,12,"4,122,000",12,"4,122,000",0,0,0,0,0,0,0,0,0,0,0,0,12,12,"4,122,000",0,0,0,0,0,0,0,0,0,12,12,"4,122,000"
Maine,Penobscot County,Glenburn town,2022,12,12,"3,350,244",12,"3,350,244",0,0,0,0,0,0,0,0,0,0,0,0,12,12,"3,350,244",0,0,0,0,0,0,0,0,0,12,12,"3,350,244"
Maine,Sagadahoc County,Georgetown town,2022,12,12,"2,614,416",12,"2,614,416",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Waldo County,Palermo town,2022,12,12,"2,180,727",12,"2,180,727",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Waldo County,Troy town,2022,12,12,"3,290,430",12,"3,290,430",0,0,0,0,0,0,0,0,0,0,0,0,12,12,"3,290,430",0,0,0,0,0,0,0,0,0,12,12,"3,290,430"
Maine,York County,Ogunquit town,2022,12,12,"5,974,500",12,"5,974,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Lincoln County,Boothbay Harbor town,2022,11,12,"2,921,818",10,"2,521,818",1,2,"400,000",1,2,"400,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Penobscot County,Orono town,2022,10,12,"2,916,080",8,"2,233,496",2,4,"682,584",2,4,"682,584",0,0,0,0,0,0,8,8,"2,233,496",2,4,"682,584",0,0,0,0,0,0,10,12,"2,916,080"
Maine,Franklin County,Kingfield town,2022,11,11,"2,851,739",11,"2,851,739",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Knox County,Appleton town,2022,11,11,"3,071,057",11,"3,071,057",0,0,0,0,0,0,0,0,0,0,0,0,11,11,"3,071,057",0,0,0,0,0,0,0,0,0,11,11,"3,071,057"
Maine,Knox County,Rockport town,2022,11,11,"3,051,119",11,"3,051,119",0,0,0,0,0,0,0,0,0,0,0,0,11,11,"3,051,119",0,0,0,0,0,0,0,0,0,11,11,"3,051,119"
Maine,Oxford County,Brownfield town,2022,11,11,"2,521,542",11,"2,521,542",0,0,0,0,0,0,0,0,0,0,0,0,5,5,"1,150,000",0,0,0,0,0,0,0,0,0,5,5,"1,150,000"
Maine,Oxford County,Buckfield town,2022,11,11,"2,920,691",11,"2,920,691",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Waldo County,Stockton Springs town,2022,11,11,"2,310,242",11,"2,310,242",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Washington County,Addison town,2022,11,11,"3,071,057",11,"3,071,057",0,0,0,0,0,0,0,0,0,0,0,0,11,11,"3,071,057",0,0,0,0,0,0,0,0,0,11,11,"3,071,057"
Maine,Kennebec County,Readfield town,2022,10,11,"2,335,000",9,"2,160,000",1,2,"175,000",1,2,"175,000",0,0,0,0,0,0,9,9,"2,160,000",1,2,"175,000",0,0,0,0,0,0,10,11,"2,335,000"
Maine,Waldo County,Northport town,2022,8,11,"1,670,000",7,"1,370,000",1,4,"300,000",0,0,0,1,4,"300,000",0,0,0,7,7,"1,370,000",0,0,0,1,4,"300,000",0,0,0,8,11,"1,670,000"
Maine,Kennebec County,Hallowell,2022,6,11,"4,000,000",5,"2,000,000",1,6,"2,000,000",0,0,0,0,0,0,1,6,"2,000,000",5,5,"2,000,000",0,0,0,0,0,0,1,6,"2,000,000",6,11,"4,000,000"
Maine,Hancock County,Trenton town,2022,10,10,"2,273,120",10,"2,273,120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Kennebec County,Benton town,2022,10,10,"1,276,250",10,"1,276,250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Kennebec County,Windsor town,2022,10,10,"3,023,000",10,"3,023,000",0,0,0,0,0,0,0,0,0,0,0,0,10,10,"3,023,000",0,0,0,0,0,0,0,0,0,10,10,"3,023,000"
Maine,Knox County,Camden town,2022,10,10,"3,535,000",10,"3,535,000",0,0,0,0,0,0,0,0,0,0,0,0,10,10,"3,535,000",0,0,0,0,0,0,0,0,0,10,10,"3,535,000"
Maine,Oxford County,Hiram town,2022,10,10,"2,791,870",10,"2,791,870",0,0,0,0,0,0,0,0,0,0,0,0,10,10,"2,791,870",0,0,0,0,0,0,0,0,0,10,10,"2,791,870"
Maine,Penobscot County,Lincoln town,2022,10,10,"2,791,870",10,"2,791,870",0,0,0,0,0,0,0,0,0,0,0,0,10,10,"2,791,870",0,0,0,0,0,0,0,0,0,10,10,"2,791,870"
Maine,Washington County,Harrington town,2022,10,10,"2,791,870",10,"2,791,870",0,0,0,0,0,0,0,0,0,0,0,0,10,10,"2,791,870",0,0,0,0,0,0,0,0,0,10,10,"2,791,870"
Maine,Androscoggin County,Minot town,2022,9,9,"2,361,678",9,"2,361,678",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Knox County,Thomaston town,2022,9,9,"1,486,233",9,"1,486,233",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Oxford County,Hartford town,2022,9,9,"2,512,683",9,"2,512,683",0,0,0,0,0,0,0,0,0,0,0,0,9,9,"2,512,683",0,0,0,0,0,0,0,0,0,9,9,"2,512,683"
Maine,Piscataquis County,Milo town,2022,9,9,"617,344",9,"617,344",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Sagadahoc County,Bowdoin town,2022,9,9,"2,503,000",9,"2,503,000",0,0,0,0,0,0,0,0,0,0,0,0,9,9,"2,503,000",0,0,0,0,0,0,0,0,0,9,9,"2,503,000"
Maine,Sagadahoc County,Richmond town,2022,9,9,"959,625",9,"959,625",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Sagadahoc County,West Bath town,2022,9,9,"2,652,236",9,"2,652,236",0,0,0,0,0,0,0,0,0,0,0,0,9,9,"2,652,236",0,0,0,0,0,0,0,0,0,9,9,"2,652,236"
Maine,Somerset County,Starks town,2022,9,9,"1,620,000",9,"1,620,000",0,0,0,0,0,0,0,0,0,0,0,0,9,9,"1,620,000",0,0,0,0,0,0,0,0,0,9,9,"1,620,000"
Maine,Waldo County,Searsmont town,2022,9,9,"1,417,000",9,"1,417,000",0,0,0,0,0,0,0,0,0,0,0,0,9,9,"1,417,000",0,0,0,0,0,0,0,0,0,9,9,"1,417,000"
Maine,Waldo County,Swanville town,2022,9,9,"693,000",9,"693,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,York County,Alfred town,2022,9,9,"5,843,793",9,"5,843,793",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,York County,Newfield town,2022,9,9,"2,054,050",9,"2,054,050",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Knox County,Hope town,2022,8,9,"2,066,900",7,"1,916,900",1,2,"150,000",1,2,"150,000",0,0,0,0,0,0,7,7,"1,916,900",1,2,"150,000",0,0,0,0,0,0,8,9,"2,066,900"
Maine,Aroostook County,Madawaska town,2022,7,9,"2,078,519",5,"1,395,935",2,4,"682,584",2,4,"682,584",0,0,0,0,0,0,5,5,"1,395,935",2,4,"682,584",0,0,0,0,0,0,7,9,"2,078,519"
Maine,Washington County,Machias town,2022,3,9,"880,000",1,"185,000",2,8,"695,000",1,2,"180,000",0,0,0,1,6,"515,000",1,1,"185,000",1,2,"180,000",0,0,0,1,6,"515,000",3,9,"880,000"
Maine,Aroostook County,Mapleton town,2022,8,8,"1,400,000",8,"1,400,000",0,0,0,0,0,0,0,0,0,0,0,0,8,8,"1,400,000",0,0,0,0,0,0,0,0,0,8,8,"1,400,000"
Maine,Cumberland County,Frye Island town,2022,8,8,"800,000",8,"800,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Franklin County,Wilton town,2022,8,8,"2,233,496",8,"2,233,496",0,0,0,0,0,0,0,0,0,0,0,0,8,8,"2,233,496",0,0,0,0,0,0,0,0,0,8,8,"2,233,496"
Maine,Hancock County,Hancock town,2022,8,8,"2,213,558",8,"2,213,558",0,0,0,0,0,0,0,0,0,0,0,0,8,8,"2,213,558",0,0,0,0,0,0,0,0,0,8,8,"2,213,558"
Maine,Hancock County,Mariaville town,2022,8,8,"2,073,992",8,"2,073,992",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Kennebec County,Wayne town,2022,8,8,"2,000,000",8,"2,000,000",0,0,0,0,0,0,0,0,0,0,0,0,8,8,"2,000,000",0,0,0,0,0,0,0,0,0,8,8,"2,000,000"
Maine,Oxford County,Canton town,2022,8,8,"2,073,992",8,"2,073,992",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Oxford County,Denmark town,2022,8,8,"1,660,000",8,"1,660,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Oxford County,Dixfield town,2022,8,8,"1,985,409",8,"1,985,409",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Oxford County,Peru town,2022,8,8,"2,233,496",8,"2,233,496",0,0,0,0,0,0,0,0,0,0,0,0,8,8,"2,233,496",0,0,0,0,0,0,0,0,0,8,8,"2,233,496"
Maine,Oxford County,Stow town,2022,8,8,"1,110,032",8,"1,110,032",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Piscataquis County,Monson town,2022,8,8,"2,233,496",8,"2,233,496",0,0,0,0,0,0,0,0,0,0,0,0,8,8,"2,233,496",0,0,0,0,0,0,0,0,0,8,8,"2,233,496"
Maine,Piscataquis County,Shirley town,2022,8,8,"2,233,496",8,"2,233,496",0,0,0,0,0,0,0,0,0,0,0,0,8,8,"2,233,496",0,0,0,0,0,0,0,0,0,8,8,"2,233,496"
Maine,Waldo County,Waldo town,2022,8,8,"1,985,409",8,"1,985,409",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Washington County,Jonesboro town,2022,8,8,"2,233,496",8,"2,233,496",0,0,0,0,0,0,0,0,0,0,0,0,8,8,"2,233,496",0,0,0,0,0,0,0,0,0,8,8,"2,233,496"
Maine,York County,Dayton town,2022,8,8,"2,694,000",8,"2,694,000",0,0,0,0,0,0,0,0,0,0,0,0,8,8,"2,694,000",0,0,0,0,0,0,0,0,0,8,8,"2,694,000"
Maine,York County,Parsonsfield town,2022,8,8,"840,888",8,"840,888",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Somerset County,Detroit town,2022,5,8,"630,000",2,"300,000",3,6,"330,000",3,6,"330,000",0,0,0,0,0,0,2,2,"300,000",3,6,"330,000",0,0,0,0,0,0,5,8,"630,000"
Maine,Aroostook County,Fort Fairfield town,2022,4,8,"780,000",3,"530,000",1,5,"250,000",0,0,0,0,0,0,1,5,"250,000",3,3,"530,000",0,0,0,0,0,0,1,5,"250,000",4,8,"780,000"
Maine,Androscoggin County,Wales town,2022,7,7,"1,560,667",7,"1,560,667",0,0,0,0,0,0,0,0,0,0,0,0,7,7,"1,560,667",0,0,0,0,0,0,0,0,0,7,7,"1,560,667"
Maine,Aroostook County,Fort Kent town,2022,7,7,"1,900,000",7,"1,900,000",0,0,0,0,0,0,0,0,0,0,0,0,7,7,"1,900,000",0,0,0,0,0,0,0,0,0,7,7,"1,900,000"
Maine,Hancock County,Deer Isle town,2022,7,7,"1,835,845",7,"1,835,845",0,0,0,0,0,0,0,0,0,0,0,0,3,3,"837,561",0,0,0,0,0,0,0,0,0,3,3,"837,561"
Maine,Hancock County,Surry town,2022,7,7,"1,873,249",7,"1,873,249",0,0,0,0,0,0,0,0,0,0,0,0,7,7,"1,873,249",0,0,0,0,0,0,0,0,0,7,7,"1,873,249"
Maine,Kennebec County,Albion town,2022,7,7,"622,223",7,"622,223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Kennebec County,Rome town,2022,7,7,"2,144,548",7,"2,144,548",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Lincoln County,Bremen town,2022,7,7,"1,954,309",7,"1,954,309",0,0,0,0,0,0,0,0,0,0,0,0,7,7,"1,954,309",0,0,0,0,0,0,0,0,0,7,7,"1,954,309"
Maine,Oxford County,Porter town,2022,7,7,"1,954,309",7,"1,954,309",0,0,0,0,0,0,0,0,0,0,0,0,7,7,"1,954,309",0,0,0,0,0,0,0,0,0,7,7,"1,954,309"
Maine,Oxford County,Rumford town,2022,7,7,"1,954,309",7,"1,954,309",0,0,0,0,0,0,0,0,0,0,0,0,7,7,"1,954,309",0,0,0,0,0,0,0,0,0,7,7,"1,954,309"
Maine,Oxford County,Waterford town,2022,7,7,"1,237,000",7,"1,237,000",0,0,0,0,0,0,0,0,0,0,0,0,7,7,"1,237,000",0,0,0,0,0,0,0,0,0,7,7,"1,237,000"
Maine,Penobscot County,Bradford town,2022,7,7,"340,000",7,"340,000",0,0,0,0,0,0,0,0,0,0,0,0,7,7,"340,000",0,0,0,0,0,0,0,0,0,7,7,"340,000"
Maine,Penobscot County,Eddington town,2022,7,7,"1,633,484",7,"1,633,484",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Penobscot County,Stetson town,2022,7,7,"1,954,309",7,"1,954,309",0,0,0,0,0,0,0,0,0,0,0,0,7,7,"1,954,309",0,0,0,0,0,0,0,0,0,7,7,"1,954,309"
Maine,Cumberland County,Pownal town,2022,6,6,"1,719,883",6,"1,719,883",0,0,0,0,0,0,0,0,0,0,0,0,6,6,"1,719,883",0,0,0,0,0,0,0,0,0,6,6,"1,719,883"
Maine,Franklin County,Chesterville town,2022,6,6,"750,000",6,"750,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Hancock County,Castine town,2022,6,6,"1,392,290",6,"1,392,290",0,0,0,0,0,0,0,0,0,0,0,0,6,6,"1,392,290",0,0,0,0,0,0,0,0,0,6,6,"1,392,290"
Maine,Hancock County,Winter Harbor town,2022,6,6,"984,000",6,"984,000",0,0,0,0,0,0,0,0,0,0,0,0,6,6,"984,000",0,0,0,0,0,0,0,0,0,6,6,"984,000"
Maine,Kennebec County,Chelsea town,2022,6,6,"619,002",6,"619,002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Knox County,Friendship town,2022,6,6,"1,342,500",6,"1,342,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Knox County,Owls Head town,2022,6,6,"1,555,494",6,"1,555,494",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Lincoln County,Westport Island town,2022,6,6,"599,436",6,"599,436",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Oxford County,Otisfield town,2022,6,6,"1,800,000",6,"1,800,000",0,0,0,0,0,0,0,0,0,0,0,0,6,6,"1,800,000",0,0,0,0,0,0,0,0,0,6,6,"1,800,000"
Maine,Penobscot County,Bradley town,2022,6,6,"1,650,000",6,"1,650,000",0,0,0,0,0,0,0,0,0,0,0,0,6,6,"1,650,000",0,0,0,0,0,0,0,0,0,6,6,"1,650,000"
Maine,Penobscot County,Hudson town,2022,6,6,"1,675,122",6,"1,675,122",0,0,0,0,0,0,0,0,0,0,0,0,6,6,"1,675,122",0,0,0,0,0,0,0,0,0,6,6,"1,675,122"
Maine,Penobscot County,Kenduskeag town,2022,6,6,"645,000",6,"645,000",0,0,0,0,0,0,0,0,0,0,0,0,6,6,"645,000",0,0,0,0,0,0,0,0,0,6,6,"645,000"
Maine,Somerset County,Cornville town,2022,6,6,"705,000",6,"705,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Somerset County,Solon town,2022,6,6,"808,000",6,"808,000",0,0,0,0,0,0,0,0,0,0,0,0,6,6,"808,000",0,0,0,0,0,0,0,0,0,6,6,"808,000"
Maine,Waldo County,Belmont town,2022,6,6,"1,096,352",6,"1,096,352",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Waldo County,Islesboro town,2022,6,6,"5,388,600",6,"5,388,600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Washington County,Roque Bluffs town,2022,6,6,"1,555,494",6,"1,555,494",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Cumberland County,Yarmouth town,2022,5,5,"2,042,790",5,"2,042,790",0,0,0,0,0,0,0,0,0,0,0,0,5,5,"2,042,790",0,0,0,0,0,0,0,0,0,5,5,"2,042,790"
Maine,Franklin County,Phillips town,2022,5,5,"1,395,935",5,"1,395,935",0,0,0,0,0,0,0,0,0,0,0,0,5,5,"1,395,935",0,0,0,0,0,0,0,0,0,5,5,"1,395,935"
Maine,Kennebec County,Vienna town,2022,5,5,"805,000",5,"805,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Knox County,North Haven town,2022,5,5,"1,395,935",5,"1,395,935",0,0,0,0,0,0,0,0,0,0,0,0,5,5,"1,395,935",0,0,0,0,0,0,0,0,0,5,5,"1,395,935"
Maine,Lincoln County,Dresden town,2022,5,5,"1,296,245",5,"1,296,245",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Lincoln County,Southport town,2022,5,5,"2,825,000",5,"2,825,000",0,0,0,0,0,0,0,0,0,0,0,0,5,5,"2,825,000",0,0,0,0,0,0,0,0,0,5,5,"2,825,000"
Maine,Penobscot County,Dexter town,2022,5,5,"750,000",5,"750,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Somerset County,Anson town,2022,5,5,"499,950",5,"499,950",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Somerset County,Fairfield town,2022,5,5,"859,373",5,"859,373",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Waldo County,Morrill town,2022,5,5,"1,000,000",5,"1,000,000",0,0,0,0,0,0,0,0,0,0,0,0,5,5,"1,000,000",0,0,0,0,0,0,0,0,0,5,5,"1,000,000"
Maine,Washington County,Calais,2022,5,5,"784,000",5,"784,000",0,0,0,0,0,0,0,0,0,0,0,0,5,5,"784,000",0,0,0,0,0,0,0,0,0,5,5,"784,000"
Maine,Washington County,East Machias town,2022,5,5,"1,395,935",5,"1,395,935",0,0,0,0,0,0,0,0,0,0,0,0,5,5,"1,395,935",0,0,0,0,0,0,0,0,0,5,5,"1,395,935"
Maine,Androscoggin County,Livermore town,2022,4,4,"1,436,000",4,"1,436,000",0,0,0,0,0,0,0,0,0,0,0,0,4,4,"1,436,000",0,0,0,0,0,0,0,0,0,4,4,"1,436,000"
Maine,Aroostook County,Linneus town,2022,4,4,"550,000",4,"550,000",0,0,0,0,0,0,0,0,0,0,0,0,4,4,"550,000",0,0,0,0,0,0,0,0,0,4,4,"550,000"
Maine,Aroostook County,Presque Isle,2022,4,4,"739,000",4,"739,000",0,0,0,0,0,0,0,0,0,0,0,0,4,4,"739,000",0,0,0,0,0,0,0,0,0,4,4,"739,000"
Maine,Aroostook County,St. Agatha town,2022,4,4,"500,000",4,"500,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Cumberland County,Chebeague Island town,2022,4,4,"1,600,000",4,"1,600,000",0,0,0,0,0,0,0,0,0,0,0,0,4,4,"1,600,000",0,0,0,0,0,0,0,0,0,4,4,"1,600,000"
Maine,Franklin County,Industry town,2022,4,4,"300,000",4,"300,000",0,0,0,0,0,0,0,0,0,0,0,0,4,4,"300,000",0,0,0,0,0,0,0,0,0,4,4,"300,000"
Maine,Franklin County,Temple town,2022,4,4,"992,704",4,"992,704",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Hancock County,Verona Island town,2022,4,4,"390,000",4,"390,000",0,0,0,0,0,0,0,0,0,0,0,0,4,4,"390,000",0,0,0,0,0,0,0,0,0,4,4,"390,000"
Maine,Kennebec County,Manchester town,2022,4,4,"800,000",4,"800,000",0,0,0,0,0,0,0,0,0,0,0,0,4,4,"800,000",0,0,0,0,0,0,0,0,0,4,4,"800,000"
Maine,Kennebec County,Randolph town,2022,4,4,"533,333",4,"533,333",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Knox County,South Thomaston town,2022,4,4,"1,036,996",4,"1,036,996",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Lincoln County,Edgecomb town,2022,4,4,"992,704",4,"992,704",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Oxford County,Andover town,2022,4,4,"1,096,810",4,"1,096,810",0,0,0,0,0,0,0,0,0,0,0,0,4,4,"1,096,810",0,0,0,0,0,0,0,0,0,4,4,"1,096,810"
Maine,Oxford County,Hanover town,2022,4,4,"1,116,748",4,"1,116,748",0,0,0,0,0,0,0,0,0,0,0,0,4,4,"1,116,748",0,0,0,0,0,0,0,0,0,4,4,"1,116,748"
Maine,Oxford County,Hebron town,2022,4,4,"1,116,748",4,"1,116,748",0,0,0,0,0,0,0,0,0,0,0,0,4,4,"1,116,748",0,0,0,0,0,0,0,0,0,4,4,"1,116,748"
Maine,Oxford County,Sweden town,2022,4,4,"615,528",4,"615,528",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Penobscot County,Clifton town,2022,4,4,"1,036,996",4,"1,036,996",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Penobscot County,Corinna town,2022,4,4,"1,036,996",4,"1,036,996",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Penobscot County,Exeter town,2022,4,4,"760,000",4,"760,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Penobscot County,Lowell town,2022,4,4,"1,116,748",4,"1,116,748",0,0,0,0,0,0,0,0,0,0,0,0,4,4,"1,116,748",0,0,0,0,0,0,0,0,0,4,4,"1,116,748"
Maine,Penobscot County,Newport town,2022,4,4,"750,000",4,"750,000",0,0,0,0,0,0,0,0,0,0,0,0,4,4,"750,000",0,0,0,0,0,0,0,0,0,4,4,"750,000"
